lat lon size bulge/disk flux redshift e1 e2 gamma1 gamma2
0.158883 -0.189208 0.694819 289.837 0.0130665 3.2378 0.737519 -0.288251 -0.0997893 0.0538771
0.430457 0.213662 0.64836 69.034 0.0272914 3.23835 -0.587224 -0.386833 0.0369 0.183175
0.0321929 -0.419468 0.990604 6.53601 0.026107 3.23891 0.0603471 0.185581 -0.0471885 0.00282979
-0.0392943 -0.427269 1.11876 24.0327 0.0101985 3.24062 0.120687 -0.0652415 -0.0629333 0.0537792
0.46775 0.273067 0.480678 9.90782 0.0247645 3.24087 0.163937 -0.290173 0.0438476 0.0139485
-0.238822 -0.454372 0.576389 29.3324 0.0102647 3.24228 0.0162172 0.011514 0.0498956 -0.050401
0.132836 0.070349 0.577988 90.0267 0.010799 3.2439 0.294422 0.088907 0.0199176 0.0276355
-0.455114 -0.303429 2.21703 3.63707 0.0104285 3.24889 -0.227339 -0.00858098 0.0105258 0.0322696
-0.17657 -0.0793381 0.890131 28.8745 0.034728 3.24906 -0.109578 -0.441535 0.0724804 -0.0216874
0.116096 -0.2818 0.859903 92.6671 0.0113433 3.24956 -0.15606 -0.0692038 -0.0106408 -0.0713254
-0.208457 0.378937 0.876943 35.2142 0.0227955 3.24998 0.0440273 -0.0563441 0.0324103 -0.0826091
-0.00030411 -0.485181 0.577632 2.24894 0.0284629 3.25714 0.0225152 0.0241128 0.00287113 0.0466303
-0.345036 0.367046 0.891761 53.397 0.0110552 3.25912 0.0252636 -0.149454 0.000907122 -0.0396884
-0.0767026 -0.446162 1.30558 98.5705 0.0183234 3.26092 0.032645 -0.222457 -0.0272298 -0.0830391
0.483582 0.076921 0.665685 11.2324 0.0113421 3.26428 -0.0400982 -0.028929 0.0574491 0.0164033
-0.333369 -0.180461 1.15679 37.7927 0.0116361 3.2644 -0.325377 0.424649 0.00259515 -0.0195848
0.265906 -0.0844291 0.408103 50.8846 0.0118998 3.26917 0.542369 -0.0928838 0.0387444 0.0176921
-0.211241 0.366579 0.808795 193.154 0.0216426 3.26961 -0.220389 -0.27764 -0.00280909 -0.0212909
-0.109024 -0.0775601 0.533137 86.1278 0.0129529 3.2724 -0.0108521 0.181573 0.0217061 0.00760402
-0.10732 -0.46932 0.54945 28.3843 0.0377826 3.27363 -0.104402 0.0964294 -0.0774062 0.0135007
-0.33866 0.0125005 0.386813 33.6647 0.0174722 3.2737 0.270415 -0.255083 -0.0629103 0.0652742
0.321201 -0.241444 0.579005 19.2633 0.0137745 3.27422 -0.257382 0.137295 0.0882361 -0.0166887
0.18763 -0.134088 0.881077 82.9234 0.0105508 3.27553 0.164226 -0.250684 -0.0499399 -0.0214848
-0.22029 0.487436 0.806833 30.5168 0.0130986 3.2783 -0.116797 0.480101 -0.0200764 0.0396102
-0.105841 -0.132391 0.772241 8.13513 0.0280164 3.27843 -0.171292 -0.242267 -0.0250107 -0.0271898
-0.259161 0.0622104 0.876038 0.111118 0.0398027 3.27964 0.241013 -0.479108 -0.0402366 -0.287585
-0.0989401 -0.132391 0.520619 11.3202 0.0192488 3.27996 -0.199711 -0.266229 -0.078455 0.0321984
-0.441817 -0.170972 0.435492 19.7936 0.0361673 3.28006 0.0266081 0.0429043 0.00879203 0.0773447
-0.110456 0.246589 0.846529 278.866 0.0261995 3.28024 -0.082209 -0.0945557 0.0335082 0.128243
-0.488237 -0.101901 0.51702 10.8831 0.0127942 3.28149 -0.0662746 -0.0348846 -0.0221208 -0.0452802
-0.277973 -0.193201 0.698247 9.49394 0.0461265 3.28172 -0.301564 0.592219 -0.07447 0.0632427
-0.315262 -0.390477 0.279297 59.4495 0.0120866 3.28292 -0.004805 -0.0663131 -0.000717645 -0.0742729
0.377713 -0.318557 0.603219 153.176 0.0483956 3.28423 0.0442116 0.0391249 -0.0422985 0.0450394
-0.442887 -0.235391 0.832057 100.059 0.0101889 3.28467 -0.312019 0.625366 0.102484 -0.0204506
-0.446443 0.280722 0.532675 98.9562 0.0403788 3.28518 0.0362523 0.199317 -0.00242217 -0.0322622
0.438278 -0.158901 0.687739 5.24968 0.0133018 3.2857 -0.00955569 -0.0764185 0.00678143 0.0892376
-0.398405 -0.255035 0.42018 86.8432 0.0119013 3.28622 -0.344142 0.392214 -0.00734719 -0.0541854
-0.350584 0.0117505 0.647239 29.7783 0.0104563 3.28694 -0.225197 -0.0568405 0.0353674 -0.0779608
-0.084061 -0.0961191 0.902065 96.8578 0.0314562 3.28714 0.09249 -0.132455 0.0677923 -0.117266
-0.250712 -0.422288 1.25341 30.0171 0.010974 3.28952 -0.134584 -0.132199 0.0563984 -0.0644859
-0.198157 -0.445251 0.703155 300.273 0.0162119 3.29236 -0.112697 0.0991708 -0.009066 0.0273002
-0.23156 -0.332197 0.605287 28.9191 0.0103161 3.29472 -0.0265873 0.307224 -0.037305 -0.0951442
0.307809 -0.245517 0.745413 93.4695 0.026166 3.29544 0.373963 0.102095 0.0925343 -0.00597248
0.0127749 -0.0961551 0.958456 299.269 0.0476764 3.29741 0.151526 0.158954 0.0105862 0.115943
0.103257 0.303452 0.975334 12.0841 0.0241479 3.29788 0.0494042 0.0614218 -0.0274636 -0.0853478
-0.318364 -0.363399 0.632405 28.6709 0.0118995 3.29818 0.642513 0.122184 0.000435684 -0.0350616
0.132848 -0.365586 0.539454 1.5958 0.0199873 3.30098 0.237049 0.184243 0.0851869 0.142513
-0.190399 -0.055718 0.890779 29.6958 0.0457762 3.30215 0.550822 -0.121875 -0.0380361 -0.00351376
0.0688479 -0.206796 0.640717 16.6079 0.0365028 3.30429 -0.240267 0.144443 -0.00695781 -0.00872757
-0.387634 0.235482 0.571051 3.9337 0.0240639 3.30465 0.039231 -0.107454 0.000822951 -0.035134
0.497993 -0.0556783 1.2994 45.8218 0.0268337 3.30497 0.174475 0.26218 0.0347789 0.0487911
0.296023 -0.466367 0.396582 93.4506 0.0108474 3.30556 -0.351882 -0.0877641 -0.0243078 -0.00614799
-0.140823 -0.391314 0.626934 4.07846 0.0179815 3.30583 0.4988 -0.286463 0.0529797 0.0478656
0.374208 0.02383 0.928586 25.0663 0.0217543 3.30609 0.535871 0.0356916 -0.00641926 -0.105415
0.291337 0.232138 0.428193 6.87521 0.018002 3.30662 -0.0635994 -0.283545 0.0132201 -0.0490866
-0.331178 -0.0265913 1.00793 45.4921 0.0110359 3.30745 0.183745 0.501292 0.114009 0.0214362
0.128134 0.417093 1.12577 3.73281 0.0248742 3.30752 -0.416553 0.00964407 -0.0300803 0.0422159
-0.109554 -0.28831 0.911872 143.794 0.0383423 3.30862 0.129834 0.232876 -0.0153755 -0.00217799
0.17505 0.469785 0.945892 40.1905 0.013301 3.30947 0.075817 -0.270362 -0.0679434 0.0295511
-0.177007 0.322605 0.598177 28.2487 0.0327432 3.31102 -0.219831 0.474669 0.00428434 0.0469872
0.148067 0.392079 1.12589 61.3266 0.0258674 3.3112 -0.331413 -0.160775 -0.130208 -0.0743301
-0.093418 0.41126 0.391123 54.0128 0.0141784 3.31343 -0.0106398 -0.622299 -0.0225635 -0.0640667
0.364339 0.436214 0.754512 16.4293 0.0174574 3.31346 -0.0206474 0.365445 -0.044444 0.0248723
0.395439 -0.493572 0.524828 183.651 0.0348589 3.31371 3.98809e-05 0.538576 0.0336052 0.0631376
0.39905 -0.462035 0.502845 18.7591 0.0116371 3.3174 0.164787 -0.107014 0.0595352 -0.0384397
0.190851 0.189395 0.722114 94.4175 0.0373177 3.31778 0.341624 0.517272 -0.00421014 -0.0350497
0.128141 -0.423654 0.798576 68.4053 0.0415636 3.31829 -0.130136 -0.304272 -0.0736933 0.00389364
0.0569349 0.320877 0.678838 17.192 0.0270174 3.31835 0.164667 0.0118518 0.00519919 -0.0372019
-0.412811 -0.143643 0.60611 33.5609 0.0135866 3.3189 -0.00825719 -0.0400956 0.012127 0.0263001
0.380514 0.49146 0.374047 15.7434 0.0453851 3.32037 0.0250985 0.453741 0.00543148 -0.0694117
0.26583 0.414551 0.749234 34.4332 0.0110623 3.32093 -0.289763 -0.0430551 0.0065895 -0.0389031
-0.281707 -0.292889 0.377745 56.1257 0.0123666 3.32142 0.22582 0.439651 -0.0303515 0.0164358
0.274688 0.399928 0.610274 29.9164 0.0411393 3.3225 -0.225012 0.0447271 0.0563118 -0.0538522
0.0246179 0.324071 0.582117 67.6867 0.0125437 3.32278 0.223439 -0.220296 -0.118169 -0.00289105
-0.240431 0.0720951 1.53347 151.157 0.0119506 3.32341 0.377813 -0.0713986 -0.0358343 -0.103518
-0.422366 0.232371 0.490553 54.0214 0.0244361 3.32479 0.125497 0.336149 0.0330496 -0.038493
-0.128695 0.285314 0.835434 90.9506 0.0251861 3.32523 0.00423896 0.129882 0.0402944 0.189493
-0.129252 -0.393818 1.50698 28.5651 0.0162934 3.326 0.224911 -0.393501 0.0488373 -0.0285142
0.337426 -0.27947 0.699478 308.21 0.0100922 3.32663 -0.128959 0.100511 0.0124167 -0.0260524
0.449125 -0.325285 1.01837 282.194 0.012415 3.32917 -0.0401478 0.201044 -0.0152727 -0.0383802
-0.306423 -0.174129 0.927584 185.088 0.0149845 3.33447 0.244699 -0.123661 -0.0665244 -0.125532
-0.108132 0.391562 0.55581 57.317 0.0130617 3.33505 -0.0428164 0.379281 -0.131974 0.17473
0.24492 0.318532 0.729398 29.7901 0.0175338 3.3356 0.848111 -0.192818 0.0265343 -0.0710151
0.386493 -0.261627 0.609395 38.9063 0.0139104 3.33578 -0.0188796 0.440574 -0.0284347 0.118638
-0.201994 0.372462 0.80555 16.0471 0.0192477 3.33631 0.0558892 0.0999402 -0.0231283 -0.0244325
0.0399999 0.356763 0.747418 35.3391 0.0223707 3.33655 0.00637653 0.0875773 -0.0196701 -0.0693001
0.30215 0.265873 0.664014 8.19001 0.0193913 3.33655 0.234874 0.0735843 -0.0266153 -0.0620687
0.337283 0.0569074 0.791878 201.438 0.0112497 3.33664 -0.589952 0.487743 0.0327283 -0.10453
0.483981 -0.138373 0.553952 92.0524 0.0124461 3.33787 -0.196861 0.295718 0.0147763 -0.0483671
0.0908719 -0.105706 0.994607 90.3064 0.0213718 3.33877 -0.111168 0.286268 -0.00941235 -0.0706618
-0.165059 -0.467369 0.486911 290.651 0.0147154 3.33902 -0.00970754 -0.13063 0.00954302 0.0588194
0.108771 -0.157619 0.909772 24.7682 0.0330191 3.33934 0.566542 0.342816 -0.0291588 -0.055442
0.0413779 -0.130823 0.406424 93.6103 0.0185161 3.34327 0.547921 0.580202 -0.0585067 0.0432823
0.188974 0.373434 0.745616 176.908 0.0137762 3.34333 -0.336892 -0.107974 0.017564 -0.0361646
0.454394 -0.0822231 0.951327 17.082 0.0115499 3.34367 -0.0861888 0.267804 -0.0760383 0.0760651
-0.450922 0.0351418 0.470702 12.0623 0.0138476 3.34433 -0.559699 0.0129249 0.0575274 -0.0435782
0.258464 -0.479537 0.441552 34.3642 0.0181582 3.34451 -0.258669 -0.0509491 0.0262673 0.0109387
0.300047 -0.354616 0.682875 53.8518 0.0377383 3.34995 0.0517713 0.0167587 0.00792392 -0.0918703
-0.0270201 -0.370855 0.68351 98.1412 0.0164813 3.3504 0.574474 0.278936 -0.0100793 -0.0391661
0.453078 0.471467 0.508308 10.5654 0.0130259 3.35289 -0.0412345 -0.0520355 -0.020213 0.0552936
-0.320192 0.303418 0.703814 70.5165 0.0134131 3.35571 0.0464863 -0.154075 -0.0130284 -0.0337769
-0.0258196 -0.312979 0.709457 176.777 0.0146158 3.35729 -0.408706 0.0821481 0.0260929 0.129048
0.153308 -0.381007 0.9535 24.3444 0.0113702 3.36152 0.140175 0.10054 -0.276138 -0.165559
0.354518 -0.0417338 0.717311 23.2029 0.0123323 3.36215 -0.110452 0.105043 -0.0533864 -0.103006
0.214831 -0.24244 0.715341 29.0895 0.0162633 3.36226 0.177696 0.0372325 0.0791069 -0.0333788
0.359862 0.296894 0.691105 68.2652 0.0291548 3.36266 -0.0985903 -0.317154 0.00216147 0.124885
0.208831 -0.195435 0.689334 22.8888 0.0368636 3.36337 -0.0863691 -0.0306046 -0.0277944 -0.0962308
0.0217509 -0.433405 0.749402 88.8771 0.0178128 3.36361 0.265515 0.228892 -0.0416151 -0.0688949
0.169941 0.0531848 0.528349 28.4084 0.0153405 3.36608 -0.169021 0.0718622 -0.0592099 0.0140268
-0.228749 -0.384135 0.740502 0.931725 0.0127556 3.36652 0.176137 0.121922 0.0140877 -0.0743508
0.0426899 0.263197 0.561381 72.1493 0.0275914 3.36674 -0.030356 -0.337629 -0.02558 -0.0397947
-0.0437629 -0.046663 0.873824 74.3411 0.0194428 3.37203 -0.0320658 -0.17578 0.084101 0.019984
0.156657 -0.146513 0.818664 79.8252 0.010089 3.37609 0.191752 0.0996375 0.0163437 -0.0195014
0.363927 -0.142585 1.0467 19.6481 0.0116452 3.3782 0.014489 0.00462025 -0.0685213 -0.0203877
-0.0853859 -0.0266251 0.517175 73.1386 0.0275833 3.37996 -0.152301 0.723841 0.0817551 0.0523446
-0.265694 0.458598 0.596067 27.8224 0.0118938 3.38014 0.0372171 -0.0136606 -0.00553893 0.020119
-0.22793 0.35324 0.715391 41.4853 0.0168608 3.38023 0.0631982 -0.055757 -0.0614271 -0.0295141
-0.246859 0.348119 0.594009 292.255 0.0357914 3.38032 -0.0886385 0.0408994 0.0073995 0.0714859
-0.0323718 0.191967 0.609761 22.6724 0.0285349 3.3811 0.212253 0.0934894 -0.149494 -0.1446
0.126682 -0.338805 1.01458 12.7205 0.014868 3.38222 -0.0250429 -0.144678 0.057621 -0.0162237
0.00396789 -0.10521 0.988666 10.7513 0.0155162 3.38253 0.13365 0.169586 -0.0215619 0.00102674
0.254841 -0.231312 1.15578 299.376 0.031361 3.38362 0.0453241 -0.0959481 0.0354211 -0.0140928
-0.148001 0.444448 0.57928 8.02957 0.0119046 3.38403 0.245207 0.057105 -0.0133414 -0.0226417
0.245067 -0.125037 0.57228 301.61 0.0148386 3.38492 0.55634 -0.320607 0.0557962 0.0256156
-0.469326 -0.495482 0.427367 26.275 0.0114199 3.38513 0.0073135 0.101627 -0.0231806 0.0336283
-0.183252 -0.023545 0.837545 11.8343 0.0105857 3.38544 -0.0546065 -0.261372 -0.00574733 -0.0368717
0.0643699 -0.198667 0.762474 20.3805 0.0153632 3.38631 -0.217606 0.58744 0.0167051 -0.00203915
-0.058058 0.313206 1.04254 0.643183 0.0144692 3.38644 -0.285412 0.497735 -0.0406763 0.041911
0.241505 0.426563 1.55018 98.5632 0.0140418 3.38724 0.152488 0.00410219 0.0805609 -0.0225289
0.0655139 0.495189 0.511997 12.413 0.0277714 3.38805 -0.311871 -0.0546033 -0.0296854 -0.12379
0.321153 0.400273 0.974852 3.30359 0.0178139 3.38982 0.222533 -0.0534007 -0.0244438 0.0692122
-0.448012 0.485284 0.504209 304.597 0.0133066 3.39027 -0.34562 0.456954 -0.00425057 0.0401991
-0.446723 -0.455674 0.306292 14.709 0.0216505 3.39231 -0.0332093 0.0380024 0.0487769 0.00668223
0.379114 -0.411944 0.430525 10.8893 0.0411843 3.39271 0.211697 -0.0156506 0.0109246 -0.0520109
0.383336 -0.305416 0.61518 0.740457 0.0249402 3.39498 0.0706144 0.00416691 0.0212511 -0.0571715
0.388901 -0.147365 0.495874 17.7277 0.0297432 3.39514 0.0282558 -0.122778 -0.0618093 -0.0789352
0.156914 -0.254357 0.473231 73.242 0.0108335 3.39569 -0.0529691 0.0769975 0.067639 -0.00690244
-0.429297 0.198706 1.3116 20.068 0.0183352 3.3969 -0.0209236 -0.040326 -0.0519739 0.0780451
0.0248969 0.365785 0.803812 5.05245 0.010674 3.39766 0.344979 -0.135608 -0.0741524 0.0219039
0.0177609 0.364237 0.76852 11.6101 0.0106359 3.39819 -0.192598 -0.188256 -0.000490858 0.0225489
0.447578 0.0499808 0.352633 31.4465 0.0105621 3.39864 -0.575472 -0.0922331 -0.0354432 -0.0475771
-0.258229 0.347133 0.469306 102.142 0.0159571 3.39909 -0.0692565 0.129176 0.000987543 0.0757215
-0.243221 0.481849 0.318768 30.2883 0.0204274 3.40156 -0.288825 -0.295433 0.0507712 -0.0300335
0.270283 0.0266512 1.03475 16.3227 0.0222006 3.40188 -0.238383 -0.216783 0.0258137 -0.110178
-0.217899 0.489845 0.373789 101.354 0.012677 3.40281 -0.0110014 0.237793 0.0697546 0.0715896
-0.281263 0.00216641 0.755081 281.32 0.0164835 3.40407 -0.457466 -0.264866 -0.0420689 0.0197519
0.108717 -0.00558899 0.677134 77.493 0.0126226 3.40531 0.202538 -0.27937 0.106313 0.0801111
-0.069972 -0.163933 0.779749 83.1973 0.0122246 3.40597 -0.0426553 -0.260024 -0.00459392 0.0140147
-0.268052 0.266765 1.12584 26.4035 0.0320289 3.40657 -0.202568 -0.114724 0.0270236 -0.019866
0.369588 0.333421 0.442656 68.5608 0.0125809 3.40657 0.655487 -0.169243 -0.0512192 0.094711
-0.0324741 -0.249279 1.36314 94.0791 0.0352647 3.40737 -0.574703 0.108604 -0.0343709 -0.0787222
-0.107667 -0.130048 0.550765 86.092 0.0169143 3.40738 0.213989 0.100824 0.0055746 -0.0418276
0.428524 -0.0555773 0.613978 10.216 0.0158314 3.40941 -0.280061 -0.210541 0.0515397 -0.062175
0.357507 -0.469129 0.461323 60.8376 0.0272722 3.41039 0.515362 -0.304922 0.00358267 0.042551
0.36001 -0.0978051 0.787262 20.1827 0.0109339 3.41162 0.17139 -0.117344 0.0309015 -0.033083
-0.38365 0.297126 0.752881 97.9753 0.0147421 3.41338 -0.0705923 0.0263166 0.0307039 0.0201495
0.395158 -0.24733 0.815204 20.8651 0.0107506 3.41352 -0.0644455 -0.329288 0.170169 0.0397051
-0.146379 0.439139 0.487829 1.71497 0.0134715 3.41614 -0.119907 0.0521189 -0.0426256 0.0436533
-0.0639582 -0.397117 0.445082 80.6575 0.0115233 3.41623 -0.151196 -0.152854 -0.0607374 -0.01653
0.49751 0.273006 0.802424 22.7465 0.021668 3.42063 0.0274539 0.0391842 0.0776979 0.0177784
-0.152913 0.00533451 0.906275 10.8762 0.0185794 3.4228 -0.126861 0.443084 0.0114069 -0.0388829
-0.153215 0.340676 1.29184 33.6125 0.0141652 3.42503 -0.183403 0.0129165 -0.0287926 -0.0259819
-0.361085 -0.128556 0.484212 1.61134 0.0139813 3.42703 -0.20328 0.327165 0.0429505 -0.0507585
-0.0575299 0.221377 0.725328 4.19163 0.011148 3.428 -0.22053 -0.081868 -0.0383416 0.0298983
-0.124606 0.282275 0.484349 15.3508 0.0110682 3.42984 -0.366626 0.232457 -0.0239394 0.0709197
-0.232962 -0.0374336 0.564392 73.6511 0.0185652 3.43126 0.0562687 0.111193 0.050273 -0.0676303
0.456205 0.185557 0.439085 31.6128 0.0105889 3.43347 -0.601957 0.26661 -0.0559109 -0.0370518
0.455273 0.295774 0.375698 71.9215 0.0166379 3.43481 -0.180686 -0.244263 -0.0118655 0.0136744
0.210393 0.460006 1.01452 47.4236 0.0154212 3.43859 -0.0105766 -0.216398 -0.141274 0.0185778
-0.102929 -0.0149614 0.726039 291.221 0.0139224 3.43891 -0.38508 -0.0854781 -0.0170441 -0.00856368
0.411692 0.409608 0.639045 101.619 0.0119525 3.43912 -0.0814104 0.24628 0.0296085 -0.0467651
0.384331 0.499297 1.04768 95.56 0.0119276 3.43927 -0.11527 0.0474943 0.0089659 0.0791965
0.23196 0.469575 1.05567 65.2348 0.0277751 3.44727 0.250849 0.170456 -0.0122643 -0.0356149
0.359088 0.474047 0.622926 18.8787 0.0159776 3.44779 -0.49294 -0.274928 -0.00804717 -0.0491429
0.46985 0.15276 0.858059 17.7083 0.0109976 3.44801 -0.192666 0.246652 -0.0119075 -0.0462522
0.0499999 0.0491907 1.12093 2.50579 0.0109765 3.44808 -0.278076 0.623174 -0.113293 0.0956543
0.333993 0.316519 0.567395 56.713 0.0155801 3.44821 0.332023 0.45035 0.00556956 -0.0060915
-0.125319 0.102744 0.470165 8.66037 0.010039 3.44827 0.463653 -0.195253 0.0169228 0.0303221
-0.11088 -0.261975 0.851138 164.55 0.0324232 3.45067 0.119047 0.246484 0.000142436 -0.0725154
0.452952 0.163751 0.863931 11.6098 0.0177783 3.45274 -0.0989755 0.0609425 -0.0108408 -0.0609594
0.241545 -0.0469651 0.357401 70.6883 0.0208557 3.45275 0.123914 0.0151915 -0.0417052 -0.00435635
0.299274 0.271579 0.747286 52.4339 0.0175047 3.45322 0.0022889 0.293469 -0.0137652 -0.0403439
0.322023 -0.422736 0.645137 22.5215 0.0152095 3.45393 0.0405859 -0.530524 0.0713265 0.0935002
-0.217852 0.389697 0.66382 19.8973 0.0169019 3.45395 0.50338 -0.0739101 -0.0454711 -0.0349718
0.367828 0.143678 0.4053 30.1948 0.010141 3.45411 0.261993 -0.0377824 0.018313 -0.0723545
0.279463 -0.386492 0.522398 44.1806 0.015049 3.45708 -0.297523 -0.591777 -0.00746824 -0.0337154
-0.381965 0.256727 0.403022 28.429 0.0284643 3.45944 0.510259 0.0828175 0.0596544 -0.0410296
-0.380349 0.261549 0.424631 32.777 0.0122934 3.46006 0.436117 0.049756 0.0189475 0.0326394
0.461705 0.465208 0.417361 93.0399 0.0183946 3.46013 -0.0661077 0.0601716 -0.0182637 0.0268367
-0.384597 0.249769 0.727105 11.1261 0.0271064 3.46023 -0.0411339 -0.281586 0.0802473 -0.0370296
0.113325 0.481025 0.484351 169.29 0.0149055 3.46082 0.165223 0.429526 -0.0791495 -0.0188014
-0.223081 0.31718 0.518625 94.6028 0.0108597 3.46249 0.0768711 0.0151993 0.00325757 -0.00246938
-0.406101 0.202389 0.54542 18.3609 0.0129932 3.46399 0.334099 0.20869 0.030432 -0.0167412
-0.410222 0.173186 1.30208 12.5988 0.0182916 3.4652 0.0974416 -0.0680313 0.0324884 0.0526425
0.0999929 -0.327674 0.643564 300.942 0.0109608 3.46759 0.0992782 -0.251406 0.0608475 0.0516714
0.34852 -0.12604 0.615371 24.3996 0.032121 3.46827 0.169068 0.321474 -0.00877315 -0.0511966
-0.376142 0.222845 1.23394 198.78 0.0298965 3.4684 0.0540353 0.123775 -0.0239378 -0.0564208
0.0563989 -0.203936 0.267581 83.2398 0.0101935 3.46989 -0.128573 0.334141 0.0573678 0.0133059
0.0192679 0.290128 0.721832 303.691 0.0256274 3.47029 0.0123409 -0.204296 -0.0530372 -0.0358724
-0.457211 0.131177 0.548955 26.008 0.0237813 3.47341 -0.164446 -0.049983 -0.00857081 -0.0064627
0.0268279 0.418232 1.21256 279.661 0.0295256 3.47402 0.600305 -0.0808166 0.0312502 0.0144837
-0.360043 0.160092 0.850574 11.4784 0.035328 3.47418 -0.218485 0.234181 0.0369153 -0.0729351
0.101529 -0.212642 0.377434 305.049 0.0114282 3.47459 0.354138 0.293585 -0.0684269 -0.0484075
0.23022 -0.0805001 0.394947 26.9643 0.0105243 3.4748 0.0784248 0.130672 -0.0229769 0.051808
0.00558989 -0.0194099 0.834922 156.203 0.0161765 3.4751 0.241943 0.058489 -0.0942447 0.0554888
-0.0305861 0.330376 0.769777 64.8829 0.0133111 3.47578 -0.148136 0.103025 -0.0280216 -0.055626
-0.394937 0.196238 0.870201 14.6053 0.0156324 3.47749 0.140118 0.108163 0.0297332 0.0637962
0.171633 0.251921 0.397249 195.538 0.0189344 3.47767 0.414918 0.0485777 -0.0701289 -0.0113261
-0.380341 0.148622 0.582362 9.362 0.0173623 3.47779 0.387451 0.114232 0.0168331 0.0216005
0.0536429 -0.373791 0.77409 0.0867609 0.0117431 3.47787 -0.543024 0.339808 0.0380508 -0.00596433
0.0180319 0.0982282 0.809227 10.6404 0.015678 3.4779 0.165656 0.47708 0.0398179 0.032789
-0.226893 0.360637 0.538116 7.97789 0.0193054 3.47956 -0.298489 0.183408 -0.0946536 0.0174278
0.452879 0.0925384 0.568325 73.9973 0.0137953 3.47969 0.191885 0.103381 0.0296585 0.0721765
-0.353389 0.190469 0.642713 191.75 0.0195036 3.48103 0.416376 -0.224501 0.0144088 0.13861
-0.274114 -0.409804 0.54238 19.7155 0.0167586 3.48281 -0.312641 0.0875093 0.0101257 0.0318774
-0.336649 -0.184862 0.582156 60.1389 0.0203261 3.4836 -0.0875052 -0.123221 0.117508 0.0427495
0.388564 0.111938 1.21914 3.42735 0.0223502 3.48505 -0.0248149 0.454388 0.00160638 0.0456543
0.0158859 -0.362438 0.668658 1.01488 0.0104073 3.48628 -0.149878 -0.0117496 0.0220677 -0.0854633
-0.0613709 -0.225063 1.01678 81.1184 0.0405866 3.4879 0.486438 0.247982 0.002032 -0.109609
-0.0882727 -0.211792 1.00857 90.8837 0.0171741 3.49181 -0.24903 0.0459707 -0.0346645 -0.044948
0.356804 0.487257 0.657348 3.57054 0.031257 3.4919 -0.145449 -0.405318 0.00585755 -0.0359794
0.432231 0.396885 0.50144 91.139 0.0209509 3.49348 -0.0112723 -0.0482097 -0.0413538 -0.0655192
-0.307555 -0.0682871 1.40161 15.7845 0.0116786 3.49587 0.351631 -0.230145 0.0506375 -0.0755148
0.0698639 0.455278 0.320495 28.123 0.0292799 3.49644 0.11369 0.103307 0.0107569 0.0651508
-0.0291567 0.176441 0.346437 12.6858 0.0129898 3.49653 -0.0480849 -0.0836499 -0.0774279 0.0590976
-0.336103 0.394761 0.878954 26.1155 0.0264159 3.49676 0.00843809 0.041597 -0.000559675 0.0414723
0.155124 0.0538994 0.7076 31.4433 0.0285403 3.49747 -0.146156 -0.0137774 -0.0178303 -0.070025
-0.0905813 -0.202013 0.307116 97.5223 0.0267275 3.49749 0.345786 0.174818 -0.0758583 -0.026956
0.0824959 0.140604 1.16166 69.5731 0.0348986 3.49926 -0.391191 -0.153865 -0.0424314 -0.0149186
-0.388373 0.360014 0.691997 4.55432 0.010002 3.49998 0.091557 0.336292 0.0326858 0.0358591
0.0246659 0.140095 2.19777 32.2278 0.0154645 3.50005 -0.442801 -0.15662 0.00741436 -0.0315241
-0.310642 0.247272 0.563087 88.7334 0.0148 3.50095 0.0170542 0.0144843 0.140543 0.0615527
-0.358901 -0.343679 0.631577 1.10831 0.0212855 3.50147 -0.16946 -0.162113 -0.0116874 -0.055028
0.286187 0.449811 0.40174 21.4475 0.0122243 3.50615 -0.147352 -0.0373789 -0.102501 -0.0372595
-0.253222 -0.0827851 0.437667 95.5026 0.0117431 3.50788 -0.287388 0.139839 -0.0831736 -0.0700866
0.477782 -0.27637 0.882278 28.8995 0.0380375 3.51051 -0.0166223 -0.0280649 0.0425975 0.0257308
-0.311111 -0.0610311 0.633107 33.9826 0.0147109 3.51528 0.432032 0.319939 0.0166639 -0.00176165
-0.122287 -0.192722 0.970948 170.601 0.0116457 3.51559 -0.460352 -0.111382 0.0511611 0.0371352
-0.27042 -0.439922 0.804273 72.6663 0.0438474 3.51689 -0.0474356 0.182452 0.0266813 0.0720471
0.472809 -0.0196943 0.877318 280.674 0.0382742 3.52207 -0.400125 0.219757 0.0445545 0.0146454
-0.163448 0.0372752 0.793576 4.26454 0.0104883 3.5225 -0.211731 0.414607 0.154908 -0.00156664
0.134252 -0.482252 1.00594 31.8553 0.0119889 3.52311 0.0939675 -0.0650585 -0.141706 0.078562
-0.324322 -0.400165 0.516697 25.3438 0.0221537 3.52657 -0.0179323 -0.0711144 0.0857366 -0.073832
0.482897 -0.221459 0.507149 19.3654 0.0133215 3.5296 -0.208853 0.126257 -0.0186415 -0.0231566
0.347821 -0.408639 1.05449 3.45222 0.0181038 3.53001 -0.029596 0.0379793 0.071619 0.0199758
-0.0311606 0.211884 0.99282 20.3903 0.0110624 3.53114 0.104788 0.0152444 -0.059026 -0.0779911
-0.0985087 0.165195 0.64366 47.7206 0.016355 3.53168 0.164296 -0.180505 0.125787 -0.0407907
-0.220451 -0.407526 0.402373 34.0319 0.0161075 3.53267 0.0515643 -0.0823369 0.0463039 0.0220195
